,created_at,sentiment,volumne,sentiment_1dlag,volumne_1dlag,sentiment_2dlag,volumne_2dlag,sentiment_3dlag,volumne_3dlag,open,high,low,close,adjclose,open_prevDay,high_prevDay,low_prevDay,close_prevDay,adjclose_prevDay
873,2018-09-14,0.32975,2,0.35015,2.0,-0.2023,1.0,0.7003,1.0,57.75,59.47,57.3,59.04,59.04,57.6,59.0,57.04,57.89,57.89
874,2018-09-15,0.3612,1,0.32975,2.0,0.35015,2.0,-0.2023,1.0,,,,,,,,,,
875,2018-09-16,0.8402,1,0.3612,1.0,0.32975,2.0,0.35015,2.0,,,,,,,,,,
876,2018-09-17,0.0,1,0.8402,1.0,0.3612,1.0,0.32975,2.0,58.01,60.17,57.63,58.97,58.97,57.75,59.47,57.3,59.04,59.04
877,2018-09-20,0.00645,4,0.0,1.0,0.8402,1.0,0.3612,1.0,60.71,61.2,58.67,59.67,59.67,56.1,60.0,56.1,59.8,59.8
878,2018-09-23,0.2411,1,0.00645,4.0,0.0,1.0,0.8402,1.0,,,,,,,,,,
879,2018-09-24,0.3989,1,0.2411,1.0,0.00645,4.0,0.0,1.0,59.7,60.6,58.72,59.94,59.94,59.54,60.12,59.07,59.82,59.82
880,2018-09-25,0.5265333333333334,3,0.3989,1.0,0.2411,1.0,0.00645,4.0,60.0,60.92,59.3,60.2,60.2,59.7,60.6,58.72,59.94,59.94
881,2018-09-26,0.0772,1,0.5265333333333334,3.0,0.3989,1.0,0.2411,1.0,60.38,62.78,60.22,61.92,61.92,60.0,60.92,59.3,60.2,60.2
882,2018-10-03,0.0,1,0.0772,1.0,0.5265333333333334,3.0,0.3989,1.0,60.67,60.92,58.31,58.96,58.96,62.79,63.37,59.83,60.2,60.2
883,2018-10-04,0.5796,2,0.0,1.0,0.0772,1.0,0.5265333333333334,3.0,58.79,58.8,55.53,56.37,56.37,60.67,60.92,58.31,58.96,58.96
884,2018-10-05,0.07048888888888889,9,0.5796,2.0,0.0,1.0,0.0772,1.0,54.93,54.98,52.0,52.39,52.39,58.79,58.8,55.53,56.37,56.37
885,2018-10-06,0.0,1,0.07048888888888889,9.0,0.5796,2.0,0.0,1.0,,,,,,,,,,
886,2018-10-08,0.19090000000000004,4,0.0,1.0,0.07048888888888889,9.0,0.5796,2.0,52.9,53.55,49.8,50.11,50.11,54.93,54.98,52.0,52.39,52.39
887,2018-10-09,0.4215,1,0.19090000000000004,4.0,0.0,1.0,0.07048888888888889,9.0,51.05,53.35,50.66,52.56,52.56,52.9,53.55,49.8,50.11,50.11
888,2018-10-10,0.4019,1,0.4215,1.0,0.19090000000000004,4.0,0.0,1.0,52.92,53.1,49.55,51.38,51.38,51.05,53.35,50.66,52.56,52.56
889,2018-10-11,0.0,1,0.4019,1.0,0.4215,1.0,0.19090000000000004,4.0,51.51,52.45,49.81,50.45,50.45,52.92,53.1,49.55,51.38,51.38
890,2018-10-12,0.0,1,0.0,1.0,0.4019,1.0,0.4215,1.0,52.2,52.4,50.4,51.76,51.76,51.51,52.45,49.81,50.45,50.45
891,2018-10-15,0.5267,1,0.0,1.0,0.0,1.0,0.4019,1.0,51.81,52.66,50.91,51.92,51.92,52.2,52.4,50.4,51.76,51.76
892,2018-10-16,0.0,1,0.5267,1.0,0.0,1.0,0.0,1.0,53.14,55.48,52.45,55.32,55.32,51.81,52.66,50.91,51.92,51.92
893,2018-10-18,0.2973666666666667,3,0.0,1.0,0.5267,1.0,0.0,1.0,53.86,54.2,52.6,52.78,52.78,56.48,56.54,53.16,54.36,54.36
894,2018-10-19,0.5384666666666666,3,0.2973666666666667,3.0,0.0,1.0,0.5267,1.0,53.48,53.93,50.7,52.0,52.0,53.86,54.2,52.6,52.78,52.78
895,2018-10-20,0.0,1,0.5384666666666666,3.0,0.2973666666666667,3.0,0.0,1.0,,,,,,,,,,
896,2018-10-22,0.0,1,0.0,1.0,0.5384666666666666,3.0,0.2973666666666667,3.0,52.14,52.37,50.52,52.19,52.19,53.48,53.93,50.7,52.0,52.0
897,2018-10-23,0.0,1,0.0,1.0,0.0,1.0,0.5384666666666666,3.0,52.77,59.59,52.42,58.83,58.83,52.14,52.37,50.52,52.19,52.19
898,2018-10-26,0.4215,1,0.0,1.0,0.0,1.0,0.0,1.0,61.65,67.98,61.33,66.18,66.18,63.44,64.2,60.2,62.97,62.97
899,2018-10-27,0.0,1,0.4215,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,
900,2018-10-30,0.8442,1,0.0,1.0,0.4215,1.0,0.0,1.0,65.68,67.58,64.45,65.98,65.98,67.49,69.43,65.3,66.97,66.97
901,2018-11-02,0.0,1,0.8442,1.0,0.0,1.0,0.4215,1.0,68.75,69.84,68.18,69.28,69.28,67.65,69.57,66.95,68.86,68.86
902,2018-11-03,0.0,1,0.0,1.0,0.8442,1.0,0.0,1.0,,,,,,,,,,
903,2018-11-05,0.0,1,0.0,1.0,0.0,1.0,0.8442,1.0,68.1,68.79,66.03,68.28,68.28,68.75,69.84,68.18,69.28,69.28
904,2018-11-07,0.0,1,0.0,1.0,0.0,1.0,0.0,1.0,68.67,70.24,68.16,69.63,69.63,67.81,69.76,67.22,68.21,68.21
905,2018-11-08,0.0,4,0.0,1.0,0.0,1.0,0.0,1.0,69.7,71.52,69.69,70.28,70.28,68.67,70.24,68.16,69.63,69.63
906,2018-11-09,0.0,1,0.0,4.0,0.0,1.0,0.0,1.0,69.8,70.8,69.05,70.1,70.1,69.7,71.52,69.69,70.28,70.28
907,2018-11-10,0.0,1,0.0,1.0,0.0,4.0,0.0,1.0,,,,,,,,,,
908,2018-11-13,0.0,1,0.0,1.0,0.0,1.0,0.0,4.0,66.63,68.94,66.44,67.75,67.75,69.67,69.96,66.07,66.26,66.26
909,2018-11-14,-0.128,1,0.0,1.0,0.0,1.0,0.0,1.0,68.54,69.42,67.43,68.8,68.8,66.63,68.94,66.44,67.75,67.75
910,2018-11-15,0.4404,1,-0.128,1.0,0.0,1.0,0.0,1.0,68.47,69.72,67.81,69.69,69.69,68.54,69.42,67.43,68.8,68.8
911,2018-11-16,0.54835,2,0.4404,1.0,-0.128,1.0,0.0,1.0,69.04,71.14,69.02,70.86,70.86,68.47,69.72,67.81,69.69,69.69
912,2018-11-17,0.31845,2,0.54835,2.0,0.4404,1.0,-0.128,1.0,,,,,,,,,,
913,2018-11-19,0.0,1,0.31845,2.0,0.54835,2.0,0.4404,1.0,71.27,73.35,70.58,70.69,70.69,69.04,71.14,69.02,70.86,70.86
914,2018-11-20,0.3612,1,0.0,1.0,0.31845,2.0,0.54835,2.0,68.35,69.96,66.71,69.5,69.5,71.27,73.35,70.58,70.69,70.69
915,2018-11-27,0.4926,1,0.3612,1.0,0.0,1.0,0.31845,2.0,68.01,69.39,67.1,68.78,68.78,65.0,69.24,65.0,69.2,69.2
916,2018-11-28,0.1860333333333333,3,0.4926,1.0,0.3612,1.0,0.0,1.0,69.2,69.66,68.44,69.57,69.57,68.01,69.39,67.1,68.78,68.78
917,2018-11-29,0.3612,1,0.1860333333333333,3.0,0.4926,1.0,0.3612,1.0,69.4,69.5,67.91,68.23,68.23,69.2,69.66,68.44,69.57,69.57
918,2018-11-30,0.3523,3,0.3612,1.0,0.1860333333333333,3.0,0.4926,1.0,68.37,70.32,67.65,70.1,70.1,69.4,69.5,67.91,68.23,68.23
919,2018-12-01,0.0,1,0.3523,3.0,0.3612,1.0,0.1860333333333333,3.0,,,,,,,,,,
920,2018-12-06,0.10606666666666666,3,0.0,1.0,0.3523,3.0,0.3612,1.0,71.2,73.48,70.15,72.61,72.61,71.21,73.74,70.4,71.94,71.94
921,2018-12-07,0.07224,5,0.10606666666666666,3.0,0.0,1.0,0.3523,3.0,73.8,75.9,71.53,71.59,71.59,71.2,73.48,70.15,72.61,72.61
922,2018-12-11,0.2282,2,0.07224,5.0,0.10606666666666666,3.0,0.0,1.0,73.98,74.43,72.05,73.35,73.35,72.0,73.2,70.62,73.03,73.03
923,2018-12-12,0.42195,2,0.2282,2.0,0.07224,5.0,0.10606666666666666,3.0,73.88,74.38,73.03,73.32,73.32,73.98,74.43,72.05,73.35,73.35
924,2018-12-14,0.3454,2,0.42195,2.0,0.2282,2.0,0.07224,5.0,75.0,75.57,72.87,73.14,73.14,74.03,75.49,73.35,75.36,75.36
925,2018-12-15,0.5574,1,0.3454,2.0,0.42195,2.0,0.2282,2.0,,,,,,,,,,
926,2018-12-16,0.0,1,0.5574,1.0,0.3454,2.0,0.42195,2.0,,,,,,,,,,
927,2018-12-17,0.7263,1,0.0,1.0,0.5574,1.0,0.3454,2.0,72.4,73.14,68.78,69.68,69.68,75.0,75.57,72.87,73.14,73.14
928,2018-12-20,0.3678666666666666,3,0.7263,1.0,0.0,1.0,0.5574,1.0,65.41,66.06,62.37,63.08,63.08,67.52,69.4,65.95,66.59,66.59
929,2018-12-21,0.8908,1,0.3678666666666666,3.0,0.7263,1.0,0.0,1.0,63.48,64.69,62.49,63.95,63.95,65.41,66.06,62.37,63.08,63.08
930,2018-12-22,-0.6908,1,0.8908,1.0,0.3678666666666666,3.0,0.7263,1.0,,,,,,,,,,
931,2018-12-25,0.42965,2,-0.6908,1.0,0.8908,1.0,0.3678666666666666,3.0,,,,,,,,,,
932,2018-12-27,0.0386,2,0.42965,2.0,-0.6908,1.0,0.8908,1.0,63.97,64.43,60.3,63.23,63.23,60.0,65.39,58.82,65.22,65.22
933,2018-12-28,0.13396666666666665,3,0.0386,2.0,0.42965,2.0,-0.6908,1.0,64.62,67.25,63.68,66.77,66.77,63.97,64.43,60.3,63.23,63.23
934,2018-12-29,0.0,1,0.13396666666666665,3.0,0.0386,2.0,0.42965,2.0,,,,,,,,,,
935,2018-12-30,0.0,4,0.0,1.0,0.13396666666666665,3.0,0.0386,2.0,,,,,,,,,,
936,2019-01-01,0.6996,1,0.0,4.0,0.0,1.0,0.13396666666666665,3.0,,,,,,,,,,
937,2019-01-04,0.0,3,0.6996,1.0,0.0,4.0,0.0,1.0,61.2,63.6,60.55,63.54,63.54,61.4,61.88,59.48,60.07,60.07
938,2019-01-07,0.0,1,0.0,3.0,0.6996,1.0,0.0,4.0,64.34,67.35,63.55,66.99,66.99,61.2,63.6,60.55,63.54,63.54
939,2019-01-08,0.875,1,0.0,1.0,0.0,3.0,0.6996,1.0,68.39,68.8,65.4,67.07,67.07,64.34,67.35,63.55,66.99,66.99
940,2019-01-09,0.2732,1,0.875,1.0,0.0,1.0,0.0,3.0,67.1,68.7,66.29,67.71,67.71,68.39,68.8,65.4,67.07,67.07
941,2019-01-10,0.7964,1,0.2732,1.0,0.875,1.0,0.0,1.0,66.88,69.08,66.36,68.99,68.99,67.1,68.7,66.29,67.71,67.71
942,2019-01-11,0.4061,2,0.7964,1.0,0.2732,1.0,0.875,1.0,68.42,69.68,67.75,69.45,69.45,66.88,69.08,66.36,68.99,68.99
943,2019-01-12,0.2548,2,0.4061,2.0,0.7964,1.0,0.2732,1.0,,,,,,,,,,
944,2019-01-13,0.22446666666666668,3,0.2548,2.0,0.4061,2.0,0.7964,1.0,,,,,,,,,,
945,2019-01-14,0.6162000000000001,2,0.22446666666666668,3.0,0.2548,2.0,0.4061,2.0,68.48,68.5,66.8,66.88,66.88,68.42,69.68,67.75,69.45,69.45
946,2019-01-15,0.0129,3,0.6162000000000001,2.0,0.22446666666666668,3.0,0.2548,2.0,67.0,69.76,66.9,68.89,68.89,68.48,68.5,66.8,66.88,66.88
947,2019-01-16,0.5933,2,0.0129,3.0,0.6162000000000001,2.0,0.22446666666666668,3.0,68.96,70.4,68.7,69.21,69.21,67.0,69.76,66.9,68.89,68.89
948,2019-01-17,0.31245,2,0.5933,2.0,0.0129,3.0,0.6162000000000001,2.0,69.24,70.3,68.83,69.46,69.46,68.96,70.4,68.7,69.21,69.21
949,2019-01-18,0.2548,3,0.31245,2.0,0.5933,2.0,0.0129,3.0,64.6,65.43,59.95,60.45,60.45,69.24,70.3,68.83,69.46,69.46
950,2019-01-20,0.2732,1,0.2548,3.0,0.31245,2.0,0.5933,2.0,,,,,,,,,,
951,2019-01-21,0.0,2,0.2732,1.0,0.2548,3.0,0.31245,2.0,,,,,,,,,,
952,2019-01-22,0.0,1,0.0,2.0,0.2732,1.0,0.2548,3.0,60.96,61.6,59.1,59.78,59.78,64.6,65.43,59.95,60.45,60.45
953,2019-01-23,0.3182,1,0.0,1.0,0.0,2.0,0.2732,1.0,58.5,58.9,56.34,57.52,57.52,60.96,61.6,59.1,59.78,59.78
954,2019-01-24,0.11333333333333336,3,0.3182,1.0,0.0,1.0,0.0,2.0,56.61,58.74,55.86,58.3,58.3,58.5,58.9,56.34,57.52,57.52
955,2019-01-25,0.5574,1,0.11333333333333336,3.0,0.3182,1.0,0.0,1.0,58.88,59.7,57.91,59.41,59.41,56.61,58.74,55.86,58.3,58.3
956,2019-01-26,0.654,2,0.5574,1.0,0.11333333333333336,3.0,0.3182,1.0,,,,,,,,,,
957,2019-01-27,0.0,1,0.654,2.0,0.5574,1.0,0.11333333333333336,3.0,,,,,,,,,,
958,2019-01-28,0.5719,1,0.0,1.0,0.654,2.0,0.5574,1.0,58.58,59.49,57.55,59.28,59.28,58.88,59.7,57.91,59.41,59.41
959,2019-01-29,0.13396666666666665,3,0.5719,1.0,0.0,1.0,0.654,2.0,59.05,59.71,58.36,59.49,59.49,58.58,59.49,57.55,59.28,59.28
960,2019-01-30,0.0,1,0.13396666666666665,3.0,0.5719,1.0,0.0,1.0,60.09,61.8,59.7,61.75,61.75,59.05,59.71,58.36,59.49,59.49
961,2019-01-31,0.8481,1,0.0,1.0,0.13396666666666665,3.0,0.5719,1.0,60.2,62.31,58.8,61.4,61.4,60.09,61.8,59.7,61.75,61.75
962,2019-02-01,-0.1007,1,0.8481,1.0,0.0,1.0,0.13396666666666665,3.0,61.08,63.22,60.7,62.44,62.44,60.2,62.31,58.8,61.4,61.4
963,2019-02-02,0.4404,1,-0.1007,1.0,0.8481,1.0,0.0,1.0,,,,,,,,,,
964,2019-02-03,0.6369,1,0.4404,1.0,-0.1007,1.0,0.8481,1.0,,,,,,,,,,
965,2019-02-04,-0.6249,1,0.6369,1.0,0.4404,1.0,-0.1007,1.0,62.6,63.06,60.38,62.58,62.58,61.08,63.22,60.7,62.44,62.44
966,2019-02-05,0.9357,1,-0.6249,1.0,0.6369,1.0,0.4404,1.0,62.5,64.49,62.45,64.27,64.27,62.6,63.06,60.38,62.58,62.58
967,2019-02-06,0.0,2,0.9357,1.0,-0.6249,1.0,0.6369,1.0,63.92,64.85,63.12,63.44,63.44,62.5,64.49,62.45,64.27,64.27
968,2019-02-07,0.1204,3,0.0,2.0,0.9357,1.0,-0.6249,1.0,62.66,62.94,60.6,61.5,61.5,63.92,64.85,63.12,63.44,63.44
969,2019-02-08,0.5935333333333334,3,0.1204,3.0,0.0,2.0,0.9357,1.0,61.37,61.49,59.7,61.16,61.16,62.66,62.94,60.6,61.5,61.5
970,2019-02-09,0.0,1,0.5935333333333334,3.0,0.1204,3.0,0.0,2.0,,,,,,,,,,
971,2019-02-11,0.0,1,0.0,1.0,0.5935333333333334,3.0,0.1204,3.0,62.32,63.72,62.1,62.57,62.57,61.37,61.49,59.7,61.16,61.16
972,2019-02-12,0.5423,1,0.0,1.0,0.0,1.0,0.5935333333333334,3.0,63.24,63.64,61.92,62.36,62.36,62.32,63.72,62.1,62.57,62.57
973,2019-02-13,0.1591,2,0.5423,1.0,0.0,1.0,0.0,1.0,62.47,62.55,61.11,61.63,61.63,63.24,63.64,61.92,62.36,62.36
974,2019-02-14,0.2304666666666667,3,0.1591,2.0,0.5423,1.0,0.0,1.0,60.68,61.35,60.2,60.75,60.75,62.47,62.55,61.11,61.63,61.63
975,2019-02-15,-0.21075,2,0.2304666666666667,3.0,0.1591,2.0,0.5423,1.0,60.9,61.6,60.78,61.58,61.58,60.68,61.35,60.2,60.75,60.75
976,2019-02-16,0.0,1,-0.21075,2.0,0.2304666666666667,3.0,0.1591,2.0,,,,,,,,,,
977,2019-02-18,0.0,1,0.0,1.0,-0.21075,2.0,0.2304666666666667,3.0,,,,,,,,,,
978,2019-02-19,0.0,1,0.0,1.0,0.0,1.0,-0.21075,2.0,61.31,62.31,61.09,61.13,61.13,60.9,61.6,60.78,61.58,61.58
979,2019-02-21,0.6336999999999999,2,0.0,1.0,0.0,1.0,0.0,1.0,60.36,60.65,58.1,58.25,58.25,60.88,61.26,59.8,60.51,60.51
980,2019-02-22,0.2741666666666667,3,0.6336999999999999,2.0,0.0,1.0,0.0,1.0,58.9,59.3,58.42,58.94,58.94,60.36,60.65,58.1,58.25,58.25
981,2019-02-25,0.743,1,0.2741666666666667,3.0,0.6336999999999999,2.0,0.0,1.0,59.58,60.58,59.4,59.75,59.75,58.9,59.3,58.42,58.94,58.94
982,2019-02-26,-0.125,2,0.743,1.0,0.2741666666666667,3.0,0.6336999999999999,2.0,58.44,60.4,57.75,59.57,59.57,59.58,60.58,59.4,59.75,59.75
983,2019-02-28,0.20315,4,-0.125,2.0,0.743,1.0,0.2741666666666667,3.0,63.78,64.0,62.16,63.98,63.98,60.36,63.26,60.11,62.95,62.95
984,2019-03-01,0.18076,5,0.20315,4.0,-0.125,2.0,0.743,1.0,61.39,61.43,58.38,58.96,58.96,63.78,64.0,62.16,63.98,63.98
985,2019-03-02,-0.20395,6,0.18076,5.0,0.20315,4.0,-0.125,2.0,,,,,,,,,,
986,2019-03-03,0.0,3,-0.20395,6.0,0.18076,5.0,0.20315,4.0,,,,,,,,,,
987,2019-03-04,0.0,2,0.0,3.0,-0.20395,6.0,0.18076,5.0,59.62,59.8,56.56,57.07,57.07,61.39,61.43,58.38,58.96,58.96
988,2019-03-05,0.0683,4,0.0,2.0,0.0,3.0,-0.20395,6.0,56.4,56.8,54.02,55.31,55.31,59.62,59.8,56.56,57.07,57.07
989,2019-03-06,0.4019,1,0.0683,4.0,0.0,2.0,0.0,3.0,55.3,56.3,54.88,55.25,55.25,56.4,56.8,54.02,55.31,55.31
990,2019-03-07,0.4588,2,0.4019,1.0,0.0683,4.0,0.0,2.0,55.77,56.94,54.85,55.32,55.32,55.3,56.3,54.88,55.25,55.25
991,2019-03-08,0.15923333333333334,3,0.4588,2.0,0.4019,1.0,0.0683,4.0,55.38,57.12,55.18,56.83,56.83,55.77,56.94,54.85,55.32,55.32
992,2019-03-10,0.0,1,0.15923333333333334,3.0,0.4588,2.0,0.4019,1.0,,,,,,,,,,
993,2019-03-11,0.0,2,0.0,1.0,0.15923333333333334,3.0,0.4588,2.0,56.7,58.26,56.1,58.18,58.18,55.38,57.12,55.18,56.83,56.83
994,2019-03-12,0.5951,2,0.0,2.0,0.0,1.0,0.15923333333333334,3.0,57.3,57.61,56.21,56.67,56.67,56.7,58.26,56.1,58.18,58.18
995,2019-03-13,0.6043499999999999,2,0.5951,2.0,0.0,2.0,0.0,1.0,56.78,58.4,56.54,57.79,57.79,57.3,57.61,56.21,56.67,56.67
996,2019-03-14,0.303375,4,0.6043499999999999,2.0,0.5951,2.0,0.0,2.0,58.49,59.08,57.66,57.99,57.99,56.78,58.4,56.54,57.79,57.79
997,2019-03-15,-0.008719999999999995,5,0.303375,4.0,0.6043499999999999,2.0,0.5951,2.0,56.7,56.74,54.88,55.09,55.09,58.49,59.08,57.66,57.99,57.99
998,2019-03-16,0.0,2,-0.008719999999999995,5.0,0.303375,4.0,0.6043499999999999,2.0,,,,,,,,,,
999,2019-03-17,-0.17975,2,0.0,2.0,-0.008719999999999995,5.0,0.303375,4.0,,,,,,,,,,
1000,2019-03-18,0.0,1,-0.17975,2.0,0.0,2.0,-0.008719999999999995,5.0,55.2,55.61,53.46,53.9,53.9,56.7,56.74,54.88,55.09,55.09
1001,2019-03-19,0.14486666666666667,3,0.0,1.0,-0.17975,2.0,0.0,2.0,53.5,54.66,52.69,53.49,53.49,55.2,55.61,53.46,53.9,53.9
1002,2019-03-20,0.630425,4,0.14486666666666667,3.0,0.0,1.0,-0.17975,2.0,53.94,54.99,53.26,54.72,54.72,53.5,54.66,52.69,53.49,53.49
1003,2019-03-21,0.66735,2,0.630425,4.0,0.14486666666666667,3.0,0.0,1.0,54.52,55.29,53.69,54.8,54.8,53.94,54.99,53.26,54.72,54.72
1004,2019-03-22,0.0,2,0.66735,2.0,0.630425,4.0,0.14486666666666667,3.0,54.52,54.56,52.8,52.91,52.91,54.52,55.29,53.69,54.8,54.8
1005,2019-03-23,0.1092,7,0.0,2.0,0.66735,2.0,0.630425,4.0,,,,,,,,,,
1006,2019-03-24,0.9324,1,0.1092,7.0,0.0,2.0,0.66735,2.0,,,,,,,,,,
1007,2019-03-25,0.0,1,0.9324,1.0,0.1092,7.0,0.0,2.0,51.94,52.64,50.89,52.08,52.08,54.52,54.56,52.8,52.91,52.91
1008,2019-03-26,0.6328666666666666,3,0.0,1.0,0.9324,1.0,0.1092,7.0,52.89,54.05,52.89,53.55,53.55,51.94,52.64,50.89,52.08,52.08
1009,2019-03-27,0.4154857142857144,7,0.6328666666666666,3.0,0.0,1.0,0.9324,1.0,53.75,55.07,53.64,54.97,54.97,52.89,54.05,52.89,53.55,53.55
1010,2019-03-28,0.40274,5,0.4154857142857144,7.0,0.6328666666666666,3.0,0.0,1.0,55.43,56.07,55.02,55.72,55.72,53.75,55.07,53.64,54.97,54.97
1011,2019-03-29,0.0,1,0.40274,5.0,0.4154857142857144,7.0,0.6328666666666666,3.0,55.74,56.03,54.9,55.97,55.97,55.43,56.07,55.02,55.72,55.72
1012,2019-03-30,0.6369,1,0.0,1.0,0.40274,5.0,0.4154857142857144,7.0,,,,,,,,,,
1013,2019-04-01,0.01856666666666667,9,0.6369,1.0,0.0,1.0,0.40274,5.0,56.52,57.84,56.26,57.84,57.84,55.74,56.03,54.9,55.97,55.97
1014,2019-04-02,0.4566,2,0.01856666666666667,9.0,0.6369,1.0,0.0,1.0,57.66,57.89,56.78,57.18,57.18,56.52,57.84,56.26,57.84,57.84
1015,2019-04-03,0.252625,4,0.4566,2.0,0.01856666666666667,9.0,0.6369,1.0,57.46,59.23,57.43,58.36,58.36,57.66,57.89,56.78,57.18,57.18
1016,2019-04-04,0.51895,2,0.252625,4.0,0.4566,2.0,0.01856666666666667,9.0,52.38,54.24,52.12,53.56,53.56,57.46,59.23,57.43,58.36,58.36
1017,2019-04-05,0.3700333333333334,3,0.51895,2.0,0.252625,4.0,0.4566,2.0,53.97,55.22,53.22,54.99,54.99,52.38,54.24,52.12,53.56,53.56
1018,2019-04-07,0.0258,1,0.3700333333333334,3.0,0.51895,2.0,0.252625,4.0,,,,,,,,,,
1019,2019-04-08,0.21154,5,0.0258,1.0,0.3700333333333334,3.0,0.51895,2.0,55.54,56.23,54.09,54.64,54.64,53.97,55.22,53.22,54.99,54.99
1020,2019-04-09,0.7495499999999999,2,0.21154,5.0,0.0258,1.0,0.3700333333333334,3.0,54.33,55.0,53.92,54.46,54.46,55.54,56.23,54.09,54.64,54.64
1021,2019-04-10,0.0,1,0.7495499999999999,2.0,0.21154,5.0,0.0258,1.0,55.35,55.68,54.58,55.21,55.21,54.33,55.0,53.92,54.46,54.46
1022,2019-04-11,0.5338750000000001,4,0.0,1.0,0.7495499999999999,2.0,0.21154,5.0,53.66,54.1,53.12,53.68,53.68,55.35,55.68,54.58,55.21,55.21
1023,2019-04-12,0.20055,4,0.5338750000000001,4.0,0.0,1.0,0.7495499999999999,2.0,54.04,54.39,53.37,53.54,53.54,53.66,54.1,53.12,53.68,53.68
1024,2019-04-13,0.0,1,0.20055,4.0,0.5338750000000001,4.0,0.0,1.0,,,,,,,,,,
1025,2019-04-15,0.25486666666666663,6,0.0,1.0,0.20055,4.0,0.5338750000000001,4.0,53.73,53.78,51.73,53.28,53.28,54.04,54.39,53.37,53.54,53.54
1026,2019-04-16,0.7619666666666666,3,0.25486666666666663,6.0,0.0,1.0,0.20055,4.0,53.15,55.0,52.94,54.67,54.67,53.73,53.78,51.73,53.28,53.28
1027,2019-04-17,-0.1806,2,0.7619666666666666,3.0,0.25486666666666663,6.0,0.0,1.0,54.95,54.96,53.71,54.25,54.25,53.15,55.0,52.94,54.67,54.67
1028,2019-04-18,0.6369,1,-0.1806,2.0,0.7619666666666666,3.0,0.25486666666666663,6.0,54.25,54.97,53.95,54.65,54.65,54.95,54.96,53.71,54.25,54.25
1029,2019-04-19,0.0,2,0.6369,1.0,-0.1806,2.0,0.7619666666666666,3.0,,,,,,,,,,
1030,2019-04-21,0.0,2,0.0,2.0,0.6369,1.0,-0.1806,2.0,,,,,,,,,,
1031,2019-04-22,0.0,1,0.0,2.0,0.0,2.0,0.6369,1.0,53.8,53.94,52.5,52.55,52.55,54.25,54.97,53.95,54.65,54.65
1032,2019-04-23,0.26654,5,0.0,1.0,0.0,2.0,0.0,2.0,52.03,53.12,51.15,52.78,52.78,53.8,53.94,52.5,52.55,52.55
1033,2019-04-24,0.2681571428571429,7,0.26654,5.0,0.0,1.0,0.0,2.0,52.77,53.06,51.6,51.73,51.73,52.03,53.12,51.15,52.78,52.78
1034,2019-04-25,0.0,2,0.2681571428571429,7.0,0.26654,5.0,0.0,1.0,51.0,51.8,49.21,49.53,49.53,52.77,53.06,51.6,51.73,51.73
1035,2019-04-26,0.60734,5,0.0,2.0,0.2681571428571429,7.0,0.26654,5.0,49.3,49.34,46.23,47.03,47.03,51.0,51.8,49.21,49.53,49.53
1036,2019-04-27,0.14800000000000002,2,0.60734,5.0,0.0,2.0,0.2681571428571429,7.0,,,,,,,,,,
1037,2019-04-29,0.5657,1,0.14800000000000002,2.0,0.60734,5.0,0.0,2.0,47.17,48.8,46.43,48.29,48.29,49.3,49.34,46.23,47.03,47.03
1038,2019-04-30,0.0,1,0.5657,1.0,0.14800000000000002,2.0,0.60734,5.0,48.41,48.84,47.4,47.74,47.74,47.17,48.8,46.43,48.29,48.29
1039,2019-05-01,0.21626000000000006,5,0.0,1.0,0.5657,1.0,0.14800000000000002,2.0,47.77,48.0,46.3,46.8,46.8,48.41,48.84,47.4,47.74,47.74
1040,2019-05-03,0.020349999999999983,2,0.21626000000000006,5.0,0.0,1.0,0.5657,1.0,48.77,51.32,48.7,51.01,51.01,49.1,49.43,47.54,48.82,48.82
1041,2019-05-06,0.1353681818181818,22,0.020349999999999983,2.0,0.21626000000000006,5.0,0.0,1.0,50.0,51.67,49.7,51.07,51.07,48.77,51.32,48.7,51.01,51.01
1042,2019-05-07,0.19706129032258068,31,0.1353681818181818,22.0,0.020349999999999983,2.0,0.21626000000000006,5.0,51.36,51.44,49.02,49.41,49.41,50.0,51.67,49.7,51.07,51.07
1043,2019-05-08,0.12382173913043475,23,0.19706129032258068,31.0,0.1353681818181818,22.0,0.020349999999999983,2.0,49.39,50.12,48.84,48.97,48.97,51.36,51.44,49.02,49.41,49.41
1044,2019-05-09,0.0994342105263158,38,0.12382173913043475,23.0,0.19706129032258068,31.0,0.1353681818181818,22.0,48.4,48.74,47.39,48.4,48.4,49.39,50.12,48.84,48.97,48.97
1045,2019-05-10,0.2185740740740741,27,0.0994342105263158,38.0,0.12382173913043475,23.0,0.19706129032258068,31.0,47.95,48.4,47.2,47.9,47.9,48.4,48.74,47.39,48.4,48.4
1046,2019-05-11,-0.05541249999999999,8,0.2185740740740741,27.0,0.0994342105263158,38.0,0.12382173913043475,23.0,,,,,,,,,,
1047,2019-05-12,0.44765,6,-0.05541249999999999,8.0,0.2185740740740741,27.0,0.0994342105263158,38.0,,,,,,,,,,
1048,2019-05-15,0.7234499999999999,2,0.44765,6.0,-0.05541249999999999,8.0,0.2185740740740741,27.0,45.86,46.49,45.05,46.39,46.39,45.86,46.9,45.6,46.46,46.46
